id,title,url,merged_at
28736,fix: 28548,https://github.com/Expensify/App/pull/28736,2023-10-04
28735,[NoQA] Include link to slack thread about the mapbox token,https://github.com/Expensify/App/pull/28735,2023-10-03
28734,Fix precision error when creating distance request,https://github.com/Expensify/App/pull/28734,2023-10-04
28733,build: upgrade to react-native-key-command 1.0.6,https://github.com/Expensify/App/pull/28733,2023-10-10
28732,Create removing-users.md,https://github.com/Expensify/App/pull/28732,2023-10-13
28728,Update Attendee-Tracking.md,https://github.com/Expensify/App/pull/28728,2023-10-09
28725,[No QA] Upgrade react-native-onyx to 1.0.98,https://github.com/Expensify/App/pull/28725,2023-10-03
28722,OptionsSelector display max length error with counter when exceeded,https://github.com/Expensify/App/pull/28722,2023-10-11
28720,fix: show scrollbar if applicable,https://github.com/Expensify/App/pull/28720,2023-10-04
28714,feat: migrate onfido native class component to functional,https://github.com/Expensify/App/pull/28714,2023-10-05
28710,Add `Scan` to `Split Bill` and implement IOU action startSplitBill,https://github.com/Expensify/App/pull/28710,2023-10-10
28709,fix: Android - User can't open context menu by long press on code block.,https://github.com/Expensify/App/pull/28709,2023-10-04
28706,[CP Staging] fix null coallescing logic,https://github.com/Expensify/App/pull/28706,2023-10-03
28702,Fix LHN is disappeared when leaving thread,https://github.com/Expensify/App/pull/28702,2023-10-05
28700,remove: unnecessary flex to correctly display the inline code,https://github.com/Expensify/App/pull/28700,2023-10-04
28697,[No QA][TS migration] Migrate 'Session' lib to TypeScript,https://github.com/Expensify/App/pull/28697,2023-10-23
28688,Fix: emoji picker hides on resize window,https://github.com/Expensify/App/pull/28688,2023-10-04
28686,[CP Staging] Fix LoginList types,https://github.com/Expensify/App/pull/28686,2023-10-03
28685,[CP Staging] fix: pass decimals parameter to validateAmount in MoneyRequestConfirmationList,https://github.com/Expensify/App/pull/28685,2023-10-03
28684,Fix: `@__fake__` shows in task preview with no assignee,https://github.com/Expensify/App/pull/28684,2023-10-03
28683,fix: 28354 Report screen becomes empty when resizing to big size from LHN,https://github.com/Expensify/App/pull/28683,2023-10-05
28682,fix: 28340 Focus freeze on add contact method magic code on coming back from search,https://github.com/Expensify/App/pull/28682,2023-10-11
28681,Fix/27779: Expand button disappear after clicking send,https://github.com/Expensify/App/pull/28681,2023-10-06
28680,Disable flash when there is no permission granted,https://github.com/Expensify/App/pull/28680,2023-10-05
28679,Update QuickBooks-Desktop.md,https://github.com/Expensify/App/pull/28679,2023-10-09
28678,Fix inconsistent font weight between android and other platforms.,https://github.com/Expensify/App/pull/28678,2023-10-11
28677,"Revert ""fix: Refocus issue on address field on delete and cancel""",https://github.com/Expensify/App/pull/28677,2023-10-04
28676,Update FinancalForce.md,https://github.com/Expensify/App/pull/28676,2023-10-06
28675,remove validate when blur,https://github.com/Expensify/App/pull/28675,2023-10-05
28674,fix: keep trailing spaces in heading,https://github.com/Expensify/App/pull/28674,2023-10-05
28673,"[CP Staging] Revert ""Fix: User experienced big delay when posting the messages""",https://github.com/Expensify/App/pull/28673,2023-10-03
28661,[NoQA] Skip flaky google address tests,https://github.com/Expensify/App/pull/28661,2023-10-02
28659,[No QA]Remove check to only look for blockers when run via `workflow_call`,https://github.com/Expensify/App/pull/28659,2023-10-03
28655,Use `Continue` for button copy for camera permissions,https://github.com/Expensify/App/pull/28655,2023-10-03
28646,fix: room name field does not automatically focus when returning from the chat option,https://github.com/Expensify/App/pull/28646,2023-10-05
28645,Refactor how data is loaded into the edit request page,https://github.com/Expensify/App/pull/28645,2023-10-09
28644,Fix splash screen logo size jump on Samsung OneUI v4,https://github.com/Expensify/App/pull/28644,2023-10-16
28642,"[CP Staging] Revert ""Hoverable component refactored from class into functional approach""",https://github.com/Expensify/App/pull/28642,2023-10-02
28640,Fix receipt image is opened in transaction thread report,https://github.com/Expensify/App/pull/28640,2023-10-31
28639,Fix: Hover effect lost after opening popover again before closing it,https://github.com/Expensify/App/pull/28639,2023-10-05
28637,[HelpDot] Fix redirect on github pages,https://github.com/Expensify/App/pull/28637,2023-10-02
28628,Allow Viewing a category to a Split Bill ,https://github.com/Expensify/App/pull/28628,2023-10-09
28627,[NoQA] From docs refactor,https://github.com/Expensify/App/pull/28627,2023-10-03
28624,[No QA] Turn off multiple withOnyx eslint rule for now,https://github.com/Expensify/App/pull/28624,2023-10-04
28620,Remove the close button from security page,https://github.com/Expensify/App/pull/28620,2023-10-03
28619,Fix Android camera permission prompt,https://github.com/Expensify/App/pull/28619,2023-10-11
28617,Fix console error on visiting /sign-in-with-google,https://github.com/Expensify/App/pull/28617,2023-10-02
28616,Strikethrough link is not parsed correctly on link with URL that contains tilde,https://github.com/Expensify/App/pull/28616,2023-10-04
28615,Improve memoization of LHN by handling the isFocused prop better,https://github.com/Expensify/App/pull/28615,2023-10-08
28614,Fix LHN popover showing in Report screen,https://github.com/Expensify/App/pull/28614,2023-10-04
28613,[CP Staging] fix cursor moving to new line when tapped return,https://github.com/Expensify/App/pull/28613,2023-10-02
28612,"Revert ""Reattempt using OSBotify installation token in actions""",https://github.com/Expensify/App/pull/28612,2023-10-02
28611,"[CP Staging] Revert ""Blur Magic Code input when click outside""",https://github.com/Expensify/App/pull/28611,2023-10-02
28607,fix: invalid amount error message displayed after clearing amount input,https://github.com/Expensify/App/pull/28607,2023-10-03
28600,[No QA] [TS migration] Migrate 'Environment' lib to TypeScript,https://github.com/Expensify/App/pull/28600,2023-10-30
28598,Fix LHN display name ellipsis doesn't show tooltip when the text is updated,https://github.com/Expensify/App/pull/28598,2023-10-02
28596,[TS migration] Migrate 'SidebarUtils.js' lib to TypeScript,https://github.com/Expensify/App/pull/28596,2023-10-26
28595,define and use `canUseTouchScreen` to get apply correct value for marginTop in Button,https://github.com/Expensify/App/pull/28595,2023-10-03
28587,[TS migration] Migrate 'PolicyUtils.js' lib to TypeScript,https://github.com/Expensify/App/pull/28587,2023-10-26
28584,[CP Staging] Fixes not found page not being shown properly when not having access to report,https://github.com/Expensify/App/pull/28584,2023-10-02
28583,fix: Chat - App displays mention suggestion for sometime when we remove spaces before,https://github.com/Expensify/App/pull/28583,2023-10-02
28582,Remove `Mark as complete` menu item from threeDotMenuItems for tasks,https://github.com/Expensify/App/pull/28582,2023-10-02
28581,[NoQA] Add small comment about REPORT_METADATA onyx key,https://github.com/Expensify/App/pull/28581,2023-10-02
28580,removed chrome check for fixing regression,https://github.com/Expensify/App/pull/28580,2023-10-11
28579,Fix desktop green drag and drop area,https://github.com/Expensify/App/pull/28579,2023-10-02
28578,update 'chooseFile' translation in en.ts,https://github.com/Expensify/App/pull/28578,2023-10-02
28577,Update Default-Export-Templates.md,https://github.com/Expensify/App/pull/28577,2023-10-03
28575,Create Other-Export-Options.md,https://github.com/Expensify/App/pull/28575,2023-10-04
28574,Fix/27362: Draft icon show even there is not anything,https://github.com/Expensify/App/pull/28574,2023-10-03
28573,Fix/28098: Clicking back button bring back the workspace,https://github.com/Expensify/App/pull/28573,2023-10-30
28571,Remove unnecessary StatusBar code,https://github.com/Expensify/App/pull/28571,2023-10-02
28570,[No QA] [TS migration] Migrate 'ReportActionsUtils.js' lib to TypeScript,https://github.com/Expensify/App/pull/28570,2023-10-18
28567,fix: update add leading zero to delete digit before decimal,https://github.com/Expensify/App/pull/28567,2023-10-06
28561,Fix: Chat - Pasted text reflects Full Display name ,https://github.com/Expensify/App/pull/28561,2023-10-17
28560,"[CP Staging] prevent OpenReport api call with ""null"" report",https://github.com/Expensify/App/pull/28560,2023-10-02
28559,prevent thread report crash for a member when workspace is deleted by owner,https://github.com/Expensify/App/pull/28559,2023-10-02
28558,[CP-Staging]:fix crash while opening emoji picker,https://github.com/Expensify/App/pull/28558,2023-10-01
28556,[HelpDot] Redirect old article links to new articles,https://github.com/Expensify/App/pull/28556,2023-10-01
28555,Update migration for report.participants and report.lastActorEmail,https://github.com/Expensify/App/pull/28555,2023-10-04
28549,Optimized context usages and set up eslint rule for optimization,https://github.com/Expensify/App/pull/28549,2023-10-19
28543,Fix checkbox outline in TaskView,https://github.com/Expensify/App/pull/28543,2023-10-02
28542,Make the logic for money request options in composer quick actions more robust,https://github.com/Expensify/App/pull/28542,2023-10-02
28533,Fix readFileAsync to extract type also for file upload,https://github.com/Expensify/App/pull/28533,2023-10-01
28527,[CP Staging] fix: use correct variables for navigateToNextPage fn,https://github.com/Expensify/App/pull/28527,2023-10-01
28525,[CP Staging] Fix notification navigation to report,https://github.com/Expensify/App/pull/28525,2023-10-01
28519,Issue 28059 fix emoji reactions in offline mode,https://github.com/Expensify/App/pull/28519,2023-10-04
28513,Update Per-Diem.md,https://github.com/Expensify/App/pull/28513,2023-10-05
28512,Fix expand button won't show if composer contains only new lines/spaces,https://github.com/Expensify/App/pull/28512,2023-10-03
28511,Update Invoicing.md,https://github.com/Expensify/App/pull/28511,2023-10-06
28507,[NoQA] Fix useFlipper warning,https://github.com/Expensify/App/pull/28507,2023-10-02
28506,Update Expenses.md,https://github.com/Expensify/App/pull/28506,2023-10-02
28505,Update Account-Details.md,https://github.com/Expensify/App/pull/28505,2023-10-10
28493,fix: allow creation of policyRecentlyUsedTags for policy if none exists,https://github.com/Expensify/App/pull/28493,2023-10-03
28486,Fix navigation breaks on opening search page after reloading the attachment,https://github.com/Expensify/App/pull/28486,2023-10-09
28475,Check a category before adding to recently used categories on Money Request,https://github.com/Expensify/App/pull/28475,2023-10-10
28461,Fix: Private notes page shows not found in offline mode,https://github.com/Expensify/App/pull/28461,2023-10-03
28460,Update Zenefits.md,https://github.com/Expensify/App/pull/28460,2023-10-02
28459,Fix input lost focus when entering on no result found,https://github.com/Expensify/App/pull/28459,2023-10-04
28458,[CP Staging] fix: regression 28417,https://github.com/Expensify/App/pull/28458,2023-10-01
28457,Update Workday.md,https://github.com/Expensify/App/pull/28457,2023-10-03
28455,Update Gusto.md,https://github.com/Expensify/App/pull/28455,2023-10-03
28451,Replace popup closes after image on ESC,https://github.com/Expensify/App/pull/28451,2023-10-05
28446,Update Report-Fields-And-Titles.md,https://github.com/Expensify/App/pull/28446,2023-10-02
28445,[NoQA] Update Trip-Actions.md,https://github.com/Expensify/App/pull/28445,2023-10-03
28443,Profile pic error should display I cursor and allow to select and copy the text,https://github.com/Expensify/App/pull/28443,2023-10-06
28437,Update Currency.md,https://github.com/Expensify/App/pull/28437,2023-10-02
28436,Update Auto-Reconciliation.md,https://github.com/Expensify/App/pull/28436,2023-10-02
28435,Update Google-Apps-SSO.md,https://github.com/Expensify/App/pull/28435,2023-10-11
28430,Update Global-VaTax.md,https://github.com/Expensify/App/pull/28430,2023-10-02
28429,[NoQA] Update Lyft.md,https://github.com/Expensify/App/pull/28429,2023-10-04
28427,Update Egencia.md,https://github.com/Expensify/App/pull/28427,2023-10-11
28426,Remove optimistic personal detail after requesting money,https://github.com/Expensify/App/pull/28426,2023-10-04
28425,Add Help site images via upload,https://github.com/Expensify/App/pull/28425,2023-10-04
28424,[No QA] Remove receipt from IOU report action,https://github.com/Expensify/App/pull/28424,2023-10-23
28423,Refocus when clicking on add split button,https://github.com/Expensify/App/pull/28423,2023-10-02
28422,Add https to webpack dev server,https://github.com/Expensify/App/pull/28422,2023-10-30
28416,added coordinates in get bounds,https://github.com/Expensify/App/pull/28416,2023-10-02
28413,Update and rename Global-Reimbursement.md to International-Reimbursem…,https://github.com/Expensify/App/pull/28413,2023-10-03
28411,Make Mobile Web and Native App Scanning Consistent,https://github.com/Expensify/App/pull/28411,2023-10-11
28410,Fix: Regression - Infinite loading in request money page,https://github.com/Expensify/App/pull/28410,2023-10-02
28409,Submit recovery code when enter is pressed,https://github.com/Expensify/App/pull/28409,2023-10-04
28407,fix: status bar color when modal is visible,https://github.com/Expensify/App/pull/28407,2023-10-02
28404,rerender country and state if visited via deep link,https://github.com/Expensify/App/pull/28404,2023-10-02
28399,"New Feature: Support file uploads on mobile (e.g. PDFs, docx, etc.)",https://github.com/Expensify/App/pull/28399,2023-10-11
28397,Create Add-a-Deposit-Account-(AUD).md,https://github.com/Expensify/App/pull/28397,2023-10-09
28394,Create connect-ANZ.md,https://github.com/Expensify/App/pull/28394,2023-10-06
28389,Fix scroll behind suggestion list when scrolling on suggestion popup,https://github.com/Expensify/App/pull/28389,2023-10-05
28388,[No QA] [TS migration] Migrate 'SignInRedirect.js' lib to TypeScript,https://github.com/Expensify/App/pull/28388,2023-10-17
28387,Fix inconsistent margins for reacted emojis to code-block comments,https://github.com/Expensify/App/pull/28387,2023-10-06
28385,Create Add-a-Business-Bank-Account-(AUD).md,https://github.com/Expensify/App/pull/28385,2023-10-04
28383,Add images to ExpensifyHelp,https://github.com/Expensify/App/pull/28383,2023-10-02
28382,convert currency param from URL toUpperCase for case-insensitive comparison,https://github.com/Expensify/App/pull/28382,2023-10-03
28381,[No QA][TS migration] Migrate 'Welcome.js' lib to TypeScript,https://github.com/Expensify/App/pull/28381,2023-10-27
28378,Add pending fields when edit task assignee,https://github.com/Expensify/App/pull/28378,2023-10-05
28377,[NoQA] Safely catch translation key when it's wrong or missing,https://github.com/Expensify/App/pull/28377,2023-10-09
28376,Update Lyft.md,https://github.com/Expensify/App/pull/28376,2023-10-04
28374,Allow bubbling Enter key press event on Button,https://github.com/Expensify/App/pull/28374,2023-10-02
28373,Hide replace option for the request that cannot edit,https://github.com/Expensify/App/pull/28373,2023-10-04
28372,"[SAML NewDot] Add SAML flow for web, mweb, desktop",https://github.com/Expensify/App/pull/28372,2023-10-16
28370,Upgrade react-native-key-command version,https://github.com/Expensify/App/pull/28370,2023-10-02
28368,Fix pronouns is empty when we access by deep link after signing in,https://github.com/Expensify/App/pull/28368,2023-10-04
28365,[NoQA] Add max retry request,https://github.com/Expensify/App/pull/28365,2023-10-04
28364,[Deleted message] in LHN subtitle,https://github.com/Expensify/App/pull/28364,2023-10-17
28362,Fix/28007: City field is not clear when choosing new country,https://github.com/Expensify/App/pull/28362,2023-10-02
28357,Add Hover to TabItem,https://github.com/Expensify/App/pull/28357,2023-10-09
28352,Create Security.md,https://github.com/Expensify/App/pull/28352,2023-10-25
28351,Update Individual-Users.md,https://github.com/Expensify/App/pull/28351,2023-10-02
28350,Fix/26392: Changing Currency in IOU Causes Account Email to Replace Request Email,https://github.com/Expensify/App/pull/28350,2023-10-03
28348,Update Plan-Types.md,https://github.com/Expensify/App/pull/28348,2023-10-09
28338,fix: ignore other actions if navigation in progress in menu Items,https://github.com/Expensify/App/pull/28338,2023-10-25
28323,Fix: Web - Room - Stacked avatars on sign-in banner do not match and are misaligned in public room thread,https://github.com/Expensify/App/pull/28323,2023-10-11
28321,Bring back send money option for newDot,https://github.com/Expensify/App/pull/28321,2023-10-10
28316,[TS migration] Migrate 'BankAccounts.js' lib to TypeScript,https://github.com/Expensify/App/pull/28316,2023-10-16
28313,activate physical card,https://github.com/Expensify/App/pull/28313,2023-10-10
28312,add “Report virtual card fraud” page and route,https://github.com/Expensify/App/pull/28312,2023-10-10
28309,fix: The font for unread messages is not bolded in Android,https://github.com/Expensify/App/pull/28309,2023-10-03
28306,[No QA] [TS migration] Migrate 'IntlPolyfill' lib to TypeScript,https://github.com/Expensify/App/pull/28306,2023-10-06
28305,Trim the value when going back on connect bank account,https://github.com/Expensify/App/pull/28305,2023-10-13
28302,fix: Chat - Space is not added after an emoji is selecte,https://github.com/Expensify/App/pull/28302,2023-10-03
28297,Fix inconsistent spacing after typing an emoji,https://github.com/Expensify/App/pull/28297,2023-10-02
28296,Remove the categories beta,https://github.com/Expensify/App/pull/28296,2023-10-26
28291,Reattempt using OSBotify installation token in actions,https://github.com/Expensify/App/pull/28291,2023-10-02
28284,Create Indirect-Accounting-Integrations.md,https://github.com/Expensify/App/pull/28284,2023-10-02
28278,Android - Deeplink navigation does not work for RHN links.,https://github.com/Expensify/App/pull/28278,2023-10-12
28277,@swm/global nav menu v1,https://github.com/Expensify/App/pull/28277,2023-10-07
28276,Update and rename Invite-Employees.md to Invite.Members.md,https://github.com/Expensify/App/pull/28276,2023-10-11
28273,fix: add proper fallback route for private notes pages,https://github.com/Expensify/App/pull/28273,2023-10-02
28271,[No QA] [TS migration] Migrate 'Performance.js' lib to TypeScript,https://github.com/Expensify/App/pull/28271,2023-10-16
28268,"Fix Task shared in admin-only room can be marked done in chat, but not in the task report ",https://github.com/Expensify/App/pull/28268,2023-10-02
28267,Upgrade lottie-react-native to 6.3.1,https://github.com/Expensify/App/pull/28267,2023-10-11
28266,fix: prevent requesting for amounts larger than the allowed maximum,https://github.com/Expensify/App/pull/28266,2023-10-02
28261,Allow anonymous user to copy url,https://github.com/Expensify/App/pull/28261,2023-10-02
28251,reafctor: migrated AddPersonalBankAccountPage component to the function,https://github.com/Expensify/App/pull/28251,2023-10-23
28248,include task status messages in last message text,https://github.com/Expensify/App/pull/28248,2023-10-02
28247,fix: 27862 Web - Deleting a manual request in the IOU room that still has a scan request redirects the user to the main chat,https://github.com/Expensify/App/pull/28247,2023-10-03
28246,[ECard Transactions] Update `Transactions` and `Report` TS Types,https://github.com/Expensify/App/pull/28246,2023-10-06
28244,fix message in LHN when scanning,https://github.com/Expensify/App/pull/28244,2023-10-04
28240,fix: send message - user navigates to Room tab when dragging to select e-mail from Chat tab,https://github.com/Expensify/App/pull/28240,2023-10-03
28225,Handle latest receipts as object,https://github.com/Expensify/App/pull/28225,2023-10-11
28218,fix: use the same sort order for header display names and avatars in a group chat view,https://github.com/Expensify/App/pull/28218,2023-10-04
28214,Hide three dot in header when request is deleted,https://github.com/Expensify/App/pull/28214,2023-10-12
28213,fix: mark propTypes policy as optional and provides default value,https://github.com/Expensify/App/pull/28213,2023-10-06
28200,Add notification preference for all the reports and update the design for the group chats,https://github.com/Expensify/App/pull/28200,2023-10-10
28188,fix: get styles based on state numberOfLines,https://github.com/Expensify/App/pull/28188,2023-10-03
28175,[NoQA] feat: Remove moment from the project (Except Datepicker),https://github.com/Expensify/App/pull/28175,2023-10-06
28165,Fix NotFound page for categories and tags,https://github.com/Expensify/App/pull/28165,2023-10-02
28164,Fix: email is not shown in authenticator app,https://github.com/Expensify/App/pull/28164,2023-10-02
28146,Fix unread marker showing double lines on task comment,https://github.com/Expensify/App/pull/28146,2023-10-07
28141,Add report card lost or damaged,https://github.com/Expensify/App/pull/28141,2023-10-18
28137,Limit decimals in select currencies in Money request form,https://github.com/Expensify/App/pull/28137,2023-10-02
28128,Don't add optimistic replies to task assignee report,https://github.com/Expensify/App/pull/28128,2023-10-02
28124,Fix/27165: Only display recent destination if search input is empty,https://github.com/Expensify/App/pull/28124,2023-10-02
28123,refactor: migrated IdologyQuestions to the function component,https://github.com/Expensify/App/pull/28123,2023-10-02
28121,Remove focus on the main composer when closing the phone menu,https://github.com/Expensify/App/pull/28121,2023-10-03
28116,[No QA] [TS migration] Migrate 'Pusher' lib to TypeScript,https://github.com/Expensify/App/pull/28116,2023-10-13
28110,feat: address remaining design inconsistencies for distance requests,https://github.com/Expensify/App/pull/28110,2023-10-03
28031,[No QA][TS migration] Migrate 'API.js' & 'Middleware' & 'Authentication.js' & 'Network' lib to TypeScript,https://github.com/Expensify/App/pull/28031,2023-10-17
28016,[TS migration] Migrate 'NetworkConnection.js' lib to TypeScript,https://github.com/Expensify/App/pull/28016,2023-10-10
28009,[No QA][TS migration] Migrate 'DateUtils.js' lib to TypeScript,https://github.com/Expensify/App/pull/28009,2023-10-03
28005,[No QA] [TS migration] Migrate 'TransactionUtils.js' lib to TypeScript,https://github.com/Expensify/App/pull/28005,2023-10-02
28004,Rate unit page accessed from url,https://github.com/Expensify/App/pull/28004,2023-10-02
27999,[No QA] [TS migration] Migrate 'MapboxToken.js' lib to TypeScript,https://github.com/Expensify/App/pull/27999,2023-10-24
27996,Update optimistic IDs in sequential queue,https://github.com/Expensify/App/pull/27996,2023-10-03
27994,Add subscribe to parent comment action menu,https://github.com/Expensify/App/pull/27994,2023-10-28
27991,Fix/27773: User still can remove invalid member,https://github.com/Expensify/App/pull/27991,2023-10-02
27979,Display correct message when editing distance requests,https://github.com/Expensify/App/pull/27979,2023-10-02
27966,UI for room invitations/removals,https://github.com/Expensify/App/pull/27966,2023-10-19
27952,Fix: Approved requests shouldn't have a delete option,https://github.com/Expensify/App/pull/27952,2023-10-05
27936,Allow Adding a category to a Split Bill,https://github.com/Expensify/App/pull/27936,2023-10-09
27935,[No QA] [TS migration] Migrate 'ApiUtils.js' lib to TypeScript,https://github.com/Expensify/App/pull/27935,2023-10-02
27923,[TS migration] Migrate 'PaymentUtils.js' lib to TypeScript,https://github.com/Expensify/App/pull/27923,2023-10-04
27922,refactor: migrated ScreenWrapper o function component,https://github.com/Expensify/App/pull/27922,2023-10-03
27918,[No QA] [TS migration] Migrate 'PusherUtils.js' lib to TypeScript,https://github.com/Expensify/App/pull/27918,2023-10-06
27861,feat(workspace-settings): currency selector push to page,https://github.com/Expensify/App/pull/27861,2023-10-11
27857,[No QA] [TS migration] Migrate 'localFileDownload' lib to TypeScript ,https://github.com/Expensify/App/pull/27857,2023-10-16
27855,Converted SidebarLinks to fn component and improve use of window props,https://github.com/Expensify/App/pull/27855,2023-10-04
27836,Allow Welcome Message on Room Creation,https://github.com/Expensify/App/pull/27836,2023-10-04
27820,Update `react-native-vision-camera`,https://github.com/Expensify/App/pull/27820,2023-10-12
27819,Minimal server search / enable improved focus mode,https://github.com/Expensify/App/pull/27819,2023-10-13
27818,Fix - User is hard to close a Phone account if it contains spaces,https://github.com/Expensify/App/pull/27818,2023-10-03
27796,[TS migration] Migrate 'SelectionScraper' lib to TypeScript,https://github.com/Expensify/App/pull/27796,2023-10-30
27792,[No QA] [TS migration] Migrate 'ActiveClientManager' lib to TypeScript,https://github.com/Expensify/App/pull/27792,2023-10-06
27778,[No QA][TS migration] Migrate 'UserUtils.js' lib to TypeScript,https://github.com/Expensify/App/pull/27778,2023-10-02
27767,Selection List refactor phase 3: base,https://github.com/Expensify/App/pull/27767,2023-10-02
27766,Add margin between unread marker and the created action,https://github.com/Expensify/App/pull/27766,2023-10-02
27764,Refactor/16226/auth screens components migration to functional,https://github.com/Expensify/App/pull/27764,2023-10-25
27705,[No QA][TS migration] Migrate 'Timing.js' lib to TypeScript,https://github.com/Expensify/App/pull/27705,2023-10-16
27689,[No QA] [TS migration] Migrate 'Plaid.js' lib to TypeScript,https://github.com/Expensify/App/pull/27689,2023-10-03
27687,Only add the new emojis to the frequent emojis list by doing a difference between former and new emojis,https://github.com/Expensify/App/pull/27687,2023-10-10
27660,[No QA] [TS migration] Review and clean up Styles files,https://github.com/Expensify/App/pull/27660,2023-10-13
27650,Apply Onyx failureData on fetch failure,https://github.com/Expensify/App/pull/27650,2023-10-04
27632,Fix auto scroll when the display name is changed,https://github.com/Expensify/App/pull/27632,2023-10-05
27609,[No QA] feat: add unit tests for edit money request and payment via vbba,https://github.com/Expensify/App/pull/27609,2023-10-23
27547,Update LHN/chat header to handle displayName not being set,https://github.com/Expensify/App/pull/27547,2023-10-19
27539,[No QA][TS migration] Migrate 'AddLastVisibleActionCreated.js' lib to TypeScript #24857,https://github.com/Expensify/App/pull/27539,2023-10-03
27500,[No QA][TS migration] Migrate 'RenamePriorityModeKey.js' lib to TypeScript,https://github.com/Expensify/App/pull/27500,2023-10-10
27497,fix: Web - Members page search bar does not get focused,https://github.com/Expensify/App/pull/27497,2023-10-02
27494,Show red dot on the transaction thread/ iou report row in the LHN and only for the payee,https://github.com/Expensify/App/pull/27494,2023-10-19
27492,chore: migrate withViewportOffsetTop.js class to function component,https://github.com/Expensify/App/pull/27492,2023-10-12
27432,Upgrade `react-native-sdk` to v8.3.0,https://github.com/Expensify/App/pull/27432,2023-10-13
27429,Fix: [Violation] Added non-passive event listener to a scroll-blocking 'wheel' event,https://github.com/Expensify/App/pull/27429,2023-10-26
27424,refactor: transformed class component to the functional,https://github.com/Expensify/App/pull/27424,2023-10-12
27420,fix: 26657 Another error message for a short time when opening archived chat from search bar,https://github.com/Expensify/App/pull/27420,2023-10-05
27385,Show notification instead of login page when user has another tab open - #26161,https://github.com/Expensify/App/pull/27385,2023-10-06
27312,[No QA] [TS Migration] Migrate 'openReportActionComposeViewWhenClosingMessageEdit' lib to TypeScript,https://github.com/Expensify/App/pull/27312,2023-10-02
27306,Fix all offline created transaction is deleted when we delete one of the transaction,https://github.com/Expensify/App/pull/27306,2023-10-26
27257,[TS migration] Migrate 'LoginUtils.js' lib to TypeScript,https://github.com/Expensify/App/pull/27257,2023-10-03
27227,Highlight linked comment,https://github.com/Expensify/App/pull/27227,2023-10-02
27223,Hoverable component refactored from class into functional approach,https://github.com/Expensify/App/pull/27223,2023-10-02
27204,Show eReceipts for distance requests,https://github.com/Expensify/App/pull/27204,2023-10-13
27035,Fixed no result found after selecting a address from the drop-down menu,https://github.com/Expensify/App/pull/27035,2023-10-05
26970,[TS migration] Migrate 'compose.js' lib to TypeScript,https://github.com/Expensify/App/pull/26970,2023-10-03
26959,[No QA] [TS migration] Migrate 'KeyboardShortcuts.js' lib to TypeScript,https://github.com/Expensify/App/pull/26959,2023-10-11
26921,chore: migrate BaseInvertedFlatList.js to function component,https://github.com/Expensify/App/pull/26921,2023-10-02
26862,Feature/add assigned card tile and display expensify cards,https://github.com/Expensify/App/pull/26862,2023-10-13
26778,Add “Reveal details” for the digital card,https://github.com/Expensify/App/pull/26778,2023-10-04
26729,Fix: User experienced big delay when posting the messages,https://github.com/Expensify/App/pull/26729,2023-10-02
26605,[No QA] Sorted import aliases,https://github.com/Expensify/App/pull/26605,2023-10-28
26546,Added option to get user's current location,https://github.com/Expensify/App/pull/26546,2023-10-05
26406,feat(Wallet): add empty state and redesign wallet page,https://github.com/Expensify/App/pull/26406,2023-10-13
26374,Chore: migrate index.js class to function component,https://github.com/Expensify/App/pull/26374,2023-10-02
26358,Fix Chat - Notification is NOT received in the main device after Control policy was created,https://github.com/Expensify/App/pull/26358,2023-10-09
26307,Add DraggableList component,https://github.com/Expensify/App/pull/26307,2023-10-04
26234,[No QA] [TS migration] Migrate 'focusAndUpdateMultilineInputRange.js' lib to TypeScript,https://github.com/Expensify/App/pull/26234,2023-10-05
26219,Allow detaching receipts from transactions,https://github.com/Expensify/App/pull/26219,2023-10-11
26200,Fix country flags not searchable in spanish language,https://github.com/Expensify/App/pull/26200,2023-10-09
26166,Bidirectional pagination,https://github.com/Expensify/App/pull/26166,2023-10-24
26149,Web - App allows user to open request money link of other user and displays amount page twice,https://github.com/Expensify/App/pull/26149,2023-10-20
26078,fix: background image clipping on extra wide screens,https://github.com/Expensify/App/pull/26078,2023-10-11
25951,forward reportID to ReportActionItemMessageEdit,https://github.com/Expensify/App/pull/25951,2023-10-18
25663,Migrate ValidationStep.js to function component,https://github.com/Expensify/App/pull/25663,2023-10-11
25583,fix undo message after delete,https://github.com/Expensify/App/pull/25583,2023-10-02
25554,Fix: Two line markers appear for a second,https://github.com/Expensify/App/pull/25554,2023-10-23
25543,Fix incorrect navigation when update Report welcome message after visit by direct link,https://github.com/Expensify/App/pull/25543,2023-10-06
25446,Improve Google Sign In error logging,https://github.com/Expensify/App/pull/25446,2023-10-13
24533,Implement details page for expense/iouReport,https://github.com/Expensify/App/pull/24533,2023-10-03
24528,Refactor DatePicker component for ios,https://github.com/Expensify/App/pull/24528,2023-10-16
23910,[NoQA] Check for boolean input values,https://github.com/Expensify/App/pull/23910,2023-10-05
23846,Search throttle for emoji picker web,https://github.com/Expensify/App/pull/23846,2023-10-17
23737,Gyroscope-driven animations of empty chats,https://github.com/Expensify/App/pull/23737,2023-10-04
23702,Show info about workspace members added by secondary logins,https://github.com/Expensify/App/pull/23702,2023-10-27
32295,Update Merge-Accounts.md,https://github.com/Expensify/App/pull/32295,2023-11-30
32288,[ImgBot] Optimize images,https://github.com/Expensify/App/pull/32288,2023-11-30
